STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,CURRENCY,Currency,BASE_PER,Base period,METHODOLOGY,Methodology,DECIMALS,Decimals,PRICE_BASE,Price base,ADJUSTMENT,Adjustment
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2009,,-2.12378430290231,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2008,,-0.879954548170745,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1995,,-1.94358356649316,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1994,,1.01371966641304,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1993,,1.03265855757501,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1992,,-0.180818485388443,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1991,,-1.88373711792322,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2007,,0.102555534632862,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2006,,-0.0787734076044904,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2005,,-0.183525870547414,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2004,,-0.199307656216848,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2003,,-0.156701771697847,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2002,,-0.13913811056151,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2001,,0.233257626717032,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2000,,1.06497809302777,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1999,,1.85882900609665,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1998,,1.7747736328534,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1997,,1.88564988214321,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1996,,1.32659875851634,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2026,,-1.09439835360582,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2025,,-1.06716199946362,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2024,,-1.25682582520819,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2023,,-2.08428405910118,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2022,,-2.29139085177468,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2021,,-2.95846970829973,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2020,,-1.9314482300003,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2019,,-0.179344695685492,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2018,,0.341736183473724,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2017,,0.132108578423945,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2016,,0.587512773204297,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2015,,0.66368137319019,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2014,,0.845819228799974,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2013,,0.703171836106504,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2012,,-0.00240025959934699,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,EA17,Euro area (17 countries),NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2011,,-1.17849317145388,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2020,,-5.87783163179408,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2019,,0.244372407990194,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2006,,-1.80751563168438,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2005,,-1.17186089758734,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2004,,-1.54906477820076,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2003,,-1.17481492434914,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2002,,-0.649239527048758,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2018,,0.845243899695607,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2017,,1.3959423528773,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2016,,1.68351596895782,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2015,,1.05157649381668,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2014,,0.263144274847788,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2013,,-0.136002829225825,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2012,,0.159109011830229,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2011,,-2.03493265893346,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2010,,-1.44343140799815,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2009,,-3.95123859213396,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2008,,-6.0941765305059,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2007,,-4.35652640698845,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2026,,-1.3341993549808,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2025,,-1.82609363319944,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2024,,-0.308029916333341,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2023,,-0.0715229958541798,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,LTU,Lithuania,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2022,,-1.33818719488409,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2003,,2.40828680516756,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2002,,2.1276263252036,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1989,,5.13529615219074,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1988,,6.03159578484461,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1987,,6.00051770665281,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1986,,5.92421434057467,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1985,,2.78098414059884,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2001,,2.36559278042208,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2000,,2.91102579683468,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1999,,3.50882299021272,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1998,,2.78881816389351,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1997,,1.97434017003238,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1996,,1.23524655170241,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1995,,0.580060701679574,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1994,,0.774815248896341,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1993,,2.47848229697149,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1992,,1.93086401572806,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1991,,2.74294129825988,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,DNK,Denmark,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1990,,3.79172376455747,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
