DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2000-06-30,F:Free,,A:Normal value,86.15
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2000-07-31,F:Free,,A:Normal value,86.42
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2000-08-31,F:Free,,A:Normal value,84.84
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2000-09-30,F:Free,,A:Normal value,84.97
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2000-10-31,F:Free,,A:Normal value,85.24
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2000-11-30,F:Free,,A:Normal value,85.26
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2000-12-31,F:Free,,A:Normal value,87.21
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2001-01-31,F:Free,,A:Normal value,88.13
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2001-02-28,F:Free,,A:Normal value,86.94
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2001-03-31,F:Free,,A:Normal value,86.79
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2001-04-30,F:Free,,A:Normal value,86.6
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2001-05-31,F:Free,,A:Normal value,85.57
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2001-06-30,F:Free,,A:Normal value,85.58
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2001-07-31,F:Free,,A:Normal value,86.63
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2001-08-31,F:Free,,A:Normal value,87.43
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2001-09-30,F:Free,,A:Normal value,89.01
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2001-10-31,F:Free,,A:Normal value,89.61
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2001-11-30,F:Free,,A:Normal value,89.84
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2001-12-31,F:Free,,A:Normal value,89.37
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2002-01-31,F:Free,,A:Normal value,89.16
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2002-02-28,F:Free,,A:Normal value,88.39
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2002-03-31,F:Free,,A:Normal value,88.69
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2002-04-30,F:Free,,A:Normal value,89.4
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2002-05-31,F:Free,,A:Normal value,90.84
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2002-06-30,F:Free,,A:Normal value,91.09
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2002-07-31,F:Free,,A:Normal value,92.26
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2002-08-31,F:Free,,A:Normal value,91.77
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2002-09-30,F:Free,,A:Normal value,91.72
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2002-10-31,F:Free,,A:Normal value,92.27
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2002-11-30,F:Free,,A:Normal value,92.28
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2002-12-31,F:Free,,A:Normal value,92.38
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2003-01-31,F:Free,,A:Normal value,93.97
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2003-02-28,F:Free,,A:Normal value,93.92
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2003-03-31,F:Free,,A:Normal value,93.9
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2003-04-30,F:Free,,A:Normal value,92.29
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2003-05-31,F:Free,,A:Normal value,92.76
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2003-06-30,F:Free,,A:Normal value,91.36
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2003-07-31,F:Free,,A:Normal value,89.6
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2003-08-31,F:Free,,A:Normal value,89.53
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2003-09-30,F:Free,,A:Normal value,88.84
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2003-10-31,F:Free,,A:Normal value,90.0
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2003-11-30,F:Free,,A:Normal value,89.21
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2003-12-31,F:Free,,A:Normal value,90.65
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2004-01-31,F:Free,,A:Normal value,90.21
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2004-02-29,F:Free,,A:Normal value,89.53
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2004-03-31,F:Free,,A:Normal value,88.75
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2004-04-30,F:Free,,A:Normal value,89.06
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2004-05-31,F:Free,,A:Normal value,90.38
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2004-06-30,F:Free,,A:Normal value,91.81
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2004-07-31,F:Free,,A:Normal value,90.67
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2004-08-31,F:Free,,A:Normal value,90.05
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2004-09-30,F:Free,,A:Normal value,89.74
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2004-10-31,F:Free,,A:Normal value,90.77
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2004-11-30,F:Free,,A:Normal value,92.86
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2004-12-31,F:Free,,A:Normal value,92.25
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2005-01-31,F:Free,,A:Normal value,90.71
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2005-02-28,F:Free,,A:Normal value,89.93
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2005-03-31,F:Free,,A:Normal value,90.1
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2005-04-30,F:Free,,A:Normal value,90.13
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2005-05-31,F:Free,,A:Normal value,89.45
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2005-06-30,F:Free,,A:Normal value,88.29
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2005-07-31,F:Free,,A:Normal value,86.66
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2005-08-31,F:Free,,A:Normal value,87.18
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2005-09-30,F:Free,,A:Normal value,87.09
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2005-10-31,F:Free,,A:Normal value,87.37
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2005-11-30,F:Free,,A:Normal value,87.1
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2005-12-31,F:Free,,A:Normal value,86.7
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2006-01-31,F:Free,,A:Normal value,86.77
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2006-02-28,F:Free,,A:Normal value,85.87
"BIS,WS_EER,1.0",M.R.B.CH,M:Monthly,R:Real,B:Broad (64 economies),CH:Switzerland,"Index, 2020 = 100",,2006-03-31,F:Free,,A:Normal value,85.12
