"Inflation forecast"
"%, year-to-year"
"Category","Spain"
"1993-01-01 00:00:00",4.79864715634276
"1993-04-01 00:00:00",4.81134972012962
"1993-07-01 00:00:00",4.99736646860431
"1993-10-01 00:00:00",4.87929058616753
"1994-01-01 00:00:00",4.87550234020933
"1994-04-01 00:00:00",4.68497215430624
"1994-07-01 00:00:00",4.68400394225281
"1994-10-01 00:00:00",4.27443075360614
"1995-01-01 00:00:00",4.75109088432655
"1995-04-01 00:00:00",5.02755819077163
"1995-07-01 00:00:00",4.29225227776093
"1995-10-01 00:00:00",4.24451111504097
"1996-01-01 00:00:00",3.6399519358891
"1996-04-01 00:00:00",3.65539909209001
"1996-07-01 00:00:00",3.63349369216957
"1996-10-01 00:00:00",3.34984576693769
"1997-01-01 00:00:00",2.58962601200395
"1997-04-01 00:00:00",1.49678021036449
"1997-07-01 00:00:00",1.60717923046706
"1997-10-01 00:00:00",1.83327580615484
"1998-01-01 00:00:00",1.79279087814483
"1998-04-01 00:00:00",1.99120114646703
"1998-07-01 00:00:00",1.86073008844046
"1998-10-01 00:00:00",1.4194824031668
"1999-01-01 00:00:00",1.8740897002143
"1999-04-01 00:00:00",2.14294854944005
"1999-07-01 00:00:00",2.30032073790158
"1999-10-01 00:00:00",2.60630140928256
"2000-01-01 00:00:00",3.07698653539064
"2000-04-01 00:00:00",3.12539818064671
"2000-07-01 00:00:00",3.75777705117079
"2000-10-01 00:00:00",3.9698251148548
"2001-01-01 00:00:00",3.00584217372717
"2001-04-01 00:00:00",3.50331108063787
"2001-07-01 00:00:00",2.37577219778601
"2001-10-01 00:00:00",2.42939079435098
"2002-01-01 00:00:00",3.27455619503172
"2002-04-01 00:00:00",3.46339914576815
"2002-07-01 00:00:00",3.70818714092045
"2002-10-01 00:00:00",3.90856241580748
"2003-01-01 00:00:00",3.88806752065593
"2003-04-01 00:00:00",2.797699827998
"2003-07-01 00:00:00",3.04238053612401
"2003-10-01 00:00:00",2.70229684095697
"2004-01-01 00:00:00",2.31673157071844
"2004-04-01 00:00:00",3.13571933098446
"2004-07-01 00:00:00",3.28536289326917
"2004-10-01 00:00:00",3.46790284213446
"2005-01-01 00:00:00",3.35392743171132
"2005-04-01 00:00:00",3.19318014388286
"2005-07-01 00:00:00",3.41059267729686
"2005-10-01 00:00:00",3.57480617613148
"2006-01-01 00:00:00",4.08982897141124
"2006-04-01 00:00:00",3.95930402689582
"2006-07-01 00:00:00",3.53942839375165
"2006-10-01 00:00:00",2.68000130873377
"2007-01-01 00:00:00",2.47276833215355
"2007-04-01 00:00:00",2.45969429897505
"2007-07-01 00:00:00",2.42450188997915
"2007-10-01 00:00:00",4.00530280978857
"2008-01-01 00:00:00",4.50265502778059
"2008-04-01 00:00:00",4.66333906814184
"2008-07-01 00:00:00",4.94931641089886
"2008-10-01 00:00:00",2.44485536247404
"2009-01-01 00:00:00",0.50375706075137
"2009-04-01 00:00:00",-0.687345534478171
"2009-07-01 00:00:00",-0.957217295343911
"2009-10-01 00:00:00",0.197311005163081
"2010-01-01 00:00:00",1.29455541482317
