"Inflation forecast"
"%, year-to-year"
"Category","Korea"
"1971-01-01 00:00:00",15.8065537727168
"1971-04-01 00:00:00",12.7328408853088
"1971-07-01 00:00:00",14.6352459733108
"1971-10-01 00:00:00",11.0822011762707
"1972-01-01 00:00:00",9.33242567912838
"1972-04-01 00:00:00",13.1972992730742
"1972-07-01 00:00:00",13.387425414917
"1972-10-01 00:00:00",10.8168349213473
"1973-01-01 00:00:00",5.13428547262215
"1973-04-01 00:00:00",1.86732084020912
"1973-07-01 00:00:00",0.435967829194096
"1973-10-01 00:00:00",5.55127202393008
"1974-01-01 00:00:00",18.192695669987
"1974-04-01 00:00:00",23.9285906372063
"1974-07-01 00:00:00",27.3944418885771
"1974-10-01 00:00:00",27.4051260401893
"1975-01-01 00:00:00",21.9832079530172
"1975-04-01 00:00:00",24.0506694813392
"1975-07-01 00:00:00",26.2823800132595
"1975-10-01 00:00:00",28.1870058046721
"1976-01-01 00:00:00",22.4724654676103
"1976-04-01 00:00:00",17.1188733909187
"1976-07-01 00:00:00",13.8386105507116
"1976-10-01 00:00:00",9.25375080590427
"1977-01-01 00:00:00",10.4672254232657
"1977-04-01 00:00:00",9.95416661297466
"1977-07-01 00:00:00",9.50041666094203
"1977-10-01 00:00:00",10.4757827135414
"1978-01-01 00:00:00",13.0159827986139
"1978-04-01 00:00:00",13.216501904619
"1978-07-01 00:00:00",14.7245570161587
"1978-10-01 00:00:00",16.713572694369
"1979-01-01 00:00:00",15.2826869887047
"1979-04-01 00:00:00",20.2429390620995
"1979-07-01 00:00:00",18.5096520707657
"1979-10-01 00:00:00",19.1050627226782
"1980-01-01 00:00:00",26.8799422472581
"1980-04-01 00:00:00",26.7443170623982
"1980-07-01 00:00:00",28.923001904921
"1980-10-01 00:00:00",31.8659207020483
"1981-01-01 00:00:00",25.0631877260232
"1981-04-01 00:00:00",22.3825953173669
"1981-07-01 00:00:00",22.7591472631232
"1981-10-01 00:00:00",16.0299593779045
"1982-01-01 00:00:00",11.8265129768536
"1982-04-01 00:00:00",8.44601318317082
"1982-07-01 00:00:00",4.75664915842767
"1982-10-01 00:00:00",4.24823909362279
"1983-01-01 00:00:00",5.05021517290855
"1983-04-01 00:00:00",3.79233460242165
"1983-07-01 00:00:00",2.57076361342868
"1983-10-01 00:00:00",2.32928974076064
"1984-01-01 00:00:00",1.94067086046135
"1984-04-01 00:00:00",2.17061542193786
"1984-07-01 00:00:00",2.33550789836393
"1984-10-01 00:00:00",2.64486064945805
"1985-01-01 00:00:00",1.88452257614995
"1985-04-01 00:00:00",2.23273421886887
"1985-07-01 00:00:00",2.78174551845081
"1985-10-01 00:00:00",2.92737882308427
"1986-01-01 00:00:00",3.63566236469103
"1986-04-01 00:00:00",3.20761963385122
"1986-07-01 00:00:00",2.73355567406512
"1986-10-01 00:00:00",1.45683119370447
"1987-01-01 00:00:00",0.845111993673864
"1987-04-01 00:00:00",2.36865533339123
"1987-07-01 00:00:00",3.48563412319048
"1987-10-01 00:00:00",5.48134973718803
"1988-01-01 00:00:00",7.5236073544452
"1988-04-01 00:00:00",7.14392611313252
"1988-07-01 00:00:00",7.09317110656794
"1988-10-01 00:00:00",6.8417188085417
"1989-01-01 00:00:00",5.60922689492455
"1989-04-01 00:00:00",5.56055589619072
"1989-07-01 00:00:00",5.65986440673285
"1989-10-01 00:00:00",5.96208600077962
"1990-01-01 00:00:00",7.67045278010725
"1990-04-01 00:00:00",8.70777363945611
"1990-07-01 00:00:00",8.98321560394001
"1990-10-01 00:00:00",8.90088507534667
"1991-01-01 00:00:00",9.74373514059801
"1991-04-01 00:00:00",8.83427468739575
"1991-07-01 00:00:00",9.31442671211904
"1991-10-01 00:00:00",9.44456758792153
"1992-01-01 00:00:00",7.14792375839255
"1992-04-01 00:00:00",7.00377663888413
"1992-07-01 00:00:00",6.02774028460924
"1992-10-01 00:00:00",4.75477641894921
"1993-01-01 00:00:00",4.59396519064332
"1993-04-01 00:00:00",4.70321799429109
"1993-07-01 00:00:00",4.44076817741451
"1993-10-01 00:00:00",5.45440339627207
"1994-01-01 00:00:00",6.47145393082043
"1994-04-01 00:00:00",5.86958209906373
"1994-07-01 00:00:00",6.95709998275375
"1994-10-01 00:00:00",5.77454248859125
"1995-01-01 00:00:00",4.68669506395134
"1995-04-01 00:00:00",4.87724626264384
"1995-07-01 00:00:00",3.99473809440094
"1995-10-01 00:00:00",4.37947500215276
"1996-01-01 00:00:00",4.61488614684934
"1996-04-01 00:00:00",4.93541221085848
"1996-07-01 00:00:00",5.18140210407772
"1996-10-01 00:00:00",4.95889912046809
"1997-01-01 00:00:00",4.64787537173188
"1997-04-01 00:00:00",4.12943961038661
"1997-07-01 00:00:00",4.03465051220353
"1997-10-01 00:00:00",4.94153363986389
"1998-01-01 00:00:00",8.92152983633551
"1998-04-01 00:00:00",8.24501597235144
"1998-07-01 00:00:00",7.05381201657483
"1998-10-01 00:00:00",5.903108360257
"1999-01-01 00:00:00",0.708393347657454
"1999-04-01 00:00:00",0.645004297564162
"1999-07-01 00:00:00",0.615642971100132
"1999-10-01 00:00:00",1.27920195368173
"2000-01-01 00:00:00",1.94179034779736
"2000-04-01 00:00:00",1.60505524998743
"2000-07-01 00:00:00",2.92125978474336
"2000-10-01 00:00:00",2.56134843064168
"2001-01-01 00:00:00",3.70502517613596
"2001-04-01 00:00:00",5.06481461504956
"2001-07-01 00:00:00",4.14607376329874
"2001-10-01 00:00:00",3.366410700803
"2002-01-01 00:00:00",2.52742210190057
"2002-04-01 00:00:00",2.6915282065751
"2002-07-01 00:00:00",2.444387995107
"2002-10-01 00:00:00",3.38033730835636
"2003-01-01 00:00:00",4.08106406111535
"2003-04-01 00:00:00",3.30768191287265
"2003-07-01 00:00:00",3.11235133445624
"2003-10-01 00:00:00",3.56728585664348
"2004-01-01 00:00:00",3.27543508668034
"2004-04-01 00:00:00",3.40136521438737
"2004-07-01 00:00:00",4.31704046260078
"2004-10-01 00:00:00",3.36859235267218
"2005-01-01 00:00:00",3.29811699205619
"2005-04-01 00:00:00",2.98301215172609
"2005-07-01 00:00:00",2.28654372522787
"2005-10-01 00:00:00",2.46191593132582
"2006-01-01 00:00:00",2.14065904501856
"2006-04-01 00:00:00",2.21722005515628
"2006-07-01 00:00:00",2.49751146493926
"2006-10-01 00:00:00",2.11377467110025
"2007-01-01 00:00:00",2.05330766344908
"2007-04-01 00:00:00",2.4196192957227
"2007-07-01 00:00:00",2.27832079863209
"2007-10-01 00:00:00",3.3775683845783
"2008-01-01 00:00:00",3.81559419815384
"2008-04-01 00:00:00",4.82535217789469
"2008-07-01 00:00:00",5.56234850489364
"2008-10-01 00:00:00",4.48306608792422
"2009-01-01 00:00:00",3.88351219363574
"2009-04-01 00:00:00",2.78574774690394
"2009-07-01 00:00:00",1.9975513786411
"2009-10-01 00:00:00",2.39592196531544
"2010-01-01 00:00:00",2.93004007561749
"2010-04-01 00:00:00",2.70286603963075
"2010-07-01 00:00:00",2.9077069687821
"2010-10-01 00:00:00",3.21312689617482
"2011-01-01 00:00:00",3.78014539045783
"2011-04-01 00:00:00",4.03517453325073
"2011-07-01 00:00:00",4.34248305293346
"2011-10-01 00:00:00",3.94376130007877
"2012-01-01 00:00:00",2.97568753756499
"2012-04-01 00:00:00",2.46693197456826
"2012-07-01 00:00:00",1.63553220934756
"2012-10-01 00:00:00",1.6907079188467
"2013-01-01 00:00:00",1.54725682158412
"2013-04-01 00:00:00",1.22535738406284
"2013-07-01 00:00:00",1.39080848695459
"2013-10-01 00:00:00",1.04492161170203
"2014-01-01 00:00:00",1.12292843303905
"2014-04-01 00:00:00",1.61413466479326
"2014-07-01 00:00:00",1.39512176191801
"2014-10-01 00:00:00",0.96871732776097
"2015-01-01 00:00:00",0.693304610859146
"2015-04-01 00:00:00",0.565854586937968
"2015-07-01 00:00:00",0.66317975229185
"2015-10-01 00:00:00",0.902795040029809
"2016-01-01 00:00:00",0.856812220194814
"2016-04-01 00:00:00",0.851645721613707
"2016-07-01 00:00:00",0.752859560974407
"2016-10-01 00:00:00",1.42361534578286
"2017-01-01 00:00:00",2.1997224103056
"2017-04-01 00:00:00",1.9358678639708
"2017-07-01 00:00:00",2.23102472621371
"2017-10-01 00:00:00",1.41645695754137
"2018-01-01 00:00:00",1.0680248069891
"2018-04-01 00:00:00",1.51466884092662
"2018-07-01 00:00:00",1.5499650739943
"2018-10-01 00:00:00",1.76851456079805
"2019-01-01 00:00:00",0.555963440441789
"2019-04-01 00:00:00",0.648502022716688
"2019-07-01 00:00:00",0.0337981187277754
"2019-10-01 00:00:00",0.297037949504756
"2020-01-01 00:00:00",0.993288232269081
"2020-04-01 00:00:00",-0.018876472233083
"2020-07-01 00:00:00",0.716296531770003
"2020-10-01 00:00:00",0.461816560328255
"2021-01-01 00:00:00",1.44758268846487
"2021-04-01 00:00:00",2.45171881134919
"2021-07-01 00:00:00",2.51383729208343
"2021-10-01 00:00:00",3.57463707960823
"2022-01-01 00:00:00",3.91785602026305
"2022-04-01 00:00:00",5.35469530730537
"2022-07-01 00:00:00",5.82833066784264
"2022-10-01 00:00:00",5.24204455169325
"2023-01-01 00:00:00",4.60157408437647
"2023-04-01 00:00:00",3.24951452146895
"2023-07-01 00:00:00",3.1295830364402
"2023-10-01 00:00:00",3.41886552709599
"2024-01-01 00:00:00",3.09585380067156
"2024-04-01 00:00:00",2.96036018728337
"2024-07-01 00:00:00",2.43790291888471
"2024-10-01 00:00:00",1.91346679812406
"2025-01-01 00:00:00",2.06580381874979
"2025-04-01 00:00:00",2.01505006249887
"2025-07-01 00:00:00",2.01505006249917
"2025-10-01 00:00:00",2.01505006249959
