"Inflation forecast"
"%, year-to-year"
"Category","New Zealand"
"1971-01-01 00:00:00",10.2968841481101
"1971-04-01 00:00:00",11.0737789470213
"1971-07-01 00:00:00",11.1671434961427
"1971-10-01 00:00:00",9.07869531557546
"1972-01-01 00:00:00",8.5038518987532
"1972-04-01 00:00:00",7.41646660189888
"1972-07-01 00:00:00",6.49719181518456
"1972-10-01 00:00:00",5.42392972384257
"1973-01-01 00:00:00",6.04607344596369
"1973-04-01 00:00:00",7.55690576626443
"1973-07-01 00:00:00",8.86262465568305
"1973-10-01 00:00:00",10.118734152014
"1974-01-01 00:00:00",10.4250050236126
"1974-04-01 00:00:00",9.92699763297729
"1974-07-01 00:00:00",11.4788952718981
"1974-10-01 00:00:00",12.5109453423844
"1975-01-01 00:00:00",13.3294433691543
"1975-04-01 00:00:00",14.9039713535058
"1975-07-01 00:00:00",14.7639587252812
"1975-10-01 00:00:00",15.6396469904127
"1976-01-01 00:00:00",17.2864756645189
"1976-04-01 00:00:00",17.7147395090414
"1976-07-01 00:00:00",17.1530718375514
"1976-10-01 00:00:00",15.5842695117764
"1977-01-01 00:00:00",13.7302709644883
"1977-04-01 00:00:00",14.052684106188
"1977-07-01 00:00:00",14.3983479323755
"1977-10-01 00:00:00",15.2728660182499
"1978-01-01 00:00:00",14.6693783903461
"1978-04-01 00:00:00",12.2870452736506
"1978-07-01 00:00:00",11.0839361376593
"1978-10-01 00:00:00",10.0658885349922
"1979-01-01 00:00:00",10.4002518814839
"1979-04-01 00:00:00",12.4671977339235
"1979-07-01 00:00:00",15.1824230175097
"1979-10-01 00:00:00",16.4998031228523
"1980-01-01 00:00:00",18.375630169927
"1980-04-01 00:00:00",17.9534899515752
"1980-07-01 00:00:00",16.3306376289198
"1980-10-01 00:00:00",16.1219329170684
"1981-01-01 00:00:00",15.208309264553
"1981-04-01 00:00:00",15.0962964211833
"1981-07-01 00:00:00",15.4305266352001
"1981-10-01 00:00:00",15.7129168147909
"1982-01-01 00:00:00",15.7825162796625
"1982-04-01 00:00:00",16.9591612247952
"1982-07-01 00:00:00",16.626077754108
"1982-10-01 00:00:00",15.3221079769899
"1983-01-01 00:00:00",12.5832191996519
"1983-04-01 00:00:00",8.28627086938049
"1983-07-01 00:00:00",5.42004364568296
"1983-10-01 00:00:00",3.60745262315461
"1984-01-01 00:00:00",3.40402608054863
"1984-04-01 00:00:00",4.71202721478869
"1984-07-01 00:00:00",7.06869576590281
"1984-10-01 00:00:00",9.42147195796895
"1985-01-01 00:00:00",13.2958170606762
"1985-04-01 00:00:00",16.6449074128098
"1985-07-01 00:00:00",16.3939635037137
"1985-10-01 00:00:00",15.2760937313358
"1986-01-01 00:00:00",12.8715188502225
"1986-04-01 00:00:00",10.4349691378833
"1986-07-01 00:00:00",11.0960725031683
"1986-10-01 00:00:00",18.2413779472076
"1987-01-01 00:00:00",18.226442872746
"1987-04-01 00:00:00",18.986135660909
"1987-07-01 00:00:00",16.9843474588394
"1987-10-01 00:00:00",9.57042997512853
"1988-01-01 00:00:00",8.9625060445871
"1988-04-01 00:00:00",6.36266223667773
"1988-07-01 00:00:00",5.61538295654919
"1988-10-01 00:00:00",4.71464397354198
"1989-01-01 00:00:00",4.01917713243102
"1989-04-01 00:00:00",4.46307341949784
"1989-07-01 00:00:00",7.10842716133394
"1989-10-01 00:00:00",7.21694126664253
"1990-01-01 00:00:00",7.05710098023907
"1990-04-01 00:00:00",7.62024710224201
"1990-07-01 00:00:00",4.94659843787241
"1990-10-01 00:00:00",4.87857682361176
"1991-01-01 00:00:00",4.55242564767506
"1991-04-01 00:00:00",2.81935513516254
"1991-07-01 00:00:00",2.11725781117987
"1991-10-01 00:00:00",0.99118112333933
"1992-01-01 00:00:00",0.812954068852205
"1992-04-01 00:00:00",0.958666399309177
"1992-07-01 00:00:00",0.949353357029469
"1992-10-01 00:00:00",1.3366912656168
"1993-01-01 00:00:00",0.965396727826415
"1993-04-01 00:00:00",1.30451000419551
"1993-07-01 00:00:00",1.49655741672179
"1993-10-01 00:00:00",1.38456596661154
"1994-01-01 00:00:00",1.31492596460616
"1994-04-01 00:00:00",1.08596158008222
"1994-07-01 00:00:00",1.79179560420498
"1994-10-01 00:00:00",2.77981046102855
"1995-01-01 00:00:00",4.01871934196286
"1995-04-01 00:00:00",4.57428286801178
"1995-07-01 00:00:00",3.55040091501608
"1995-10-01 00:00:00",2.89922998466983
"1996-01-01 00:00:00",2.22570264534903
"1996-04-01 00:00:00",1.99596519677633
