"Inflation forecast"
"%, year-to-year"
"Category","Norway"
"1971-01-01 00:00:00",7.00079525320696
"1971-04-01 00:00:00",6.57163580900003
"1971-07-01 00:00:00",5.76120284864833
"1971-10-01 00:00:00",5.61043560735461
"1972-01-01 00:00:00",6.22547877963877
"1972-04-01 00:00:00",7.03582675275147
"1972-07-01 00:00:00",8.01415009123262
"1972-10-01 00:00:00",7.72030978127849
"1973-01-01 00:00:00",7.23138881713317
"1973-04-01 00:00:00",7.89669509055672
"1973-07-01 00:00:00",6.88269354925939
"1973-10-01 00:00:00",7.66612058638102
"1974-01-01 00:00:00",9.27227270526532
"1974-04-01 00:00:00",8.67073044735398
"1974-07-01 00:00:00",9.56097215496639
"1974-10-01 00:00:00",10.1106218604489
"1975-01-01 00:00:00",11.0551840574789
"1975-04-01 00:00:00",11.5058022258366
"1975-07-01 00:00:00",12.4126649316261
"1975-10-01 00:00:00",11.7517922932136
"1976-01-01 00:00:00",9.70236575440126
"1976-04-01 00:00:00",10.1928549072842
"1976-07-01 00:00:00",8.97064401527799
"1976-10-01 00:00:00",7.86911615935059
"1977-01-01 00:00:00",8.94794118451581
"1977-04-01 00:00:00",8.78338066585667
"1977-07-01 00:00:00",9.14200551285628
"1977-10-01 00:00:00",9.52340456231973
"1978-01-01 00:00:00",9.04588623219158
"1978-04-01 00:00:00",7.85278459834826
"1978-07-01 00:00:00",7.69336299692126
"1978-10-01 00:00:00",8.09092586606014
"1979-01-01 00:00:00",5.11168984191805
"1979-04-01 00:00:00",4.73631713927362
"1979-07-01 00:00:00",3.91254815202963
"1979-10-01 00:00:00",4.30834843398138
"1980-01-01 00:00:00",7.67260340342302
"1980-04-01 00:00:00",10.239294742562
"1980-07-01 00:00:00",12.3532249410055
"1980-10-01 00:00:00",13.1093130566283
"1981-01-01 00:00:00",14.6973574482533
"1981-04-01 00:00:00",14.0098396071541
"1981-07-01 00:00:00",13.6483575730468
"1981-10-01 00:00:00",12.3370585715767
"1982-01-01 00:00:00",11.8924571330916
"1982-04-01 00:00:00",11.0526972096245
"1982-07-01 00:00:00",10.9069820166731
"1982-10-01 00:00:00",11.5310604217924
"1983-01-01 00:00:00",9.81603767861654
"1983-04-01 00:00:00",9.13330720499039
"1983-07-01 00:00:00",7.83772839098396
"1983-10-01 00:00:00",7.18858622989323
"1984-01-01 00:00:00",6.37450795908696
"1984-04-01 00:00:00",6.48823759941697
"1984-07-01 00:00:00",6.1596072160424
"1984-10-01 00:00:00",5.86626139265237
"1985-01-01 00:00:00",5.70140365762819
"1985-04-01 00:00:00",5.71375187476803
"1985-07-01 00:00:00",5.78764860425457
"1985-10-01 00:00:00",5.6571552430038
"1986-01-01 00:00:00",5.8596761757902
"1986-04-01 00:00:00",5.98938589840769
"1986-07-01 00:00:00",8.00898203592832
"1986-10-01 00:00:00",8.70206489675536
"1987-01-01 00:00:00",10.0509832483612
"1987-04-01 00:00:00",9.65665236051504
"1987-07-01 00:00:00",7.90020790020778
"1987-10-01 00:00:00",7.53052917232018
"1988-01-01 00:00:00",7.01522170747852
"1988-04-01 00:00:00",7.11024135681666
"1988-07-01 00:00:00",6.61528580603737
"1988-10-01 00:00:00",5.99369085173481
"1989-01-01 00:00:00",4.82374768089049
"1989-04-01 00:00:00",4.68940316686972
"1989-07-01 00:00:00",4.57831325301198
"1989-10-01 00:00:00",4.16666666666677
"1990-01-01 00:00:00",4.36578171091457
"1990-04-01 00:00:00",3.83944153577667
"1990-07-01 00:00:00",3.80184331797239
"1990-10-01 00:00:00",4.40000000000004
"1991-01-01 00:00:00",3.90050876201241
"1991-04-01 00:00:00",3.69747899159668
"1991-07-01 00:00:00",3.4961154273029
"1991-10-01 00:00:00",2.68199233716473
"1992-01-01 00:00:00",2.39390642002179
"1992-04-01 00:00:00",2.48514316585633
"1992-07-01 00:00:00",2.2520107238606
