"Inflation forecast"
"%, year-to-year"
"Category","Canada"
"1993-01-01 00:00:00",2.16086434573827
"1993-04-01 00:00:00",1.74811283273734
"1993-07-01 00:00:00",1.74188440221706
"1993-10-01 00:00:00",1.81388012618299
"1994-01-01 00:00:00",0.509204857030998
"1994-04-01 00:00:00",-0.117141741507241
"1994-07-01 00:00:00",0.11673151750961
"1994-10-01 00:00:00",0.0387296669248142
"1995-01-01 00:00:00",1.63678877630542
"1995-04-01 00:00:00",2.73651290070374
"1995-07-01 00:00:00",2.33190827827442
"1995-10-01 00:00:00",2.05187766163381
"1996-01-01 00:00:00",1.45705521472399
"1996-04-01 00:00:00",1.40791476407909
"1996-07-01 00:00:00",1.40524116976843
"1996-10-01 00:00:00",2.04855842185127
"1997-01-01 00:00:00",2.1541950113379
"1997-04-01 00:00:00",1.57598499061918
"1997-07-01 00:00:00",1.72284644194744
"1997-10-01 00:00:00",1.00371747211903
"1998-01-01 00:00:00",1.10987791342947
"1998-04-01 00:00:00",0.960472848171381
"1998-07-01 00:00:00",0.736377025036872
"1998-10-01 00:00:00",1.14096429885895
"1999-01-01 00:00:00",0.841566044639532
"1999-04-01 00:00:00",1.60995243322353
"1999-07-01 00:00:00",2.15643274853795
"1999-10-01 00:00:00",2.36535662299853
"2000-01-01 00:00:00",2.72133526850508
"2000-04-01 00:00:00",2.41267554915381
"2000-07-01 00:00:00",2.68336314847945
"2000-10-01 00:00:00",3.12833274084614
"2001-01-01 00:00:00",2.71988696573657
"2001-04-01 00:00:00",3.58649789029529
"2001-07-01 00:00:00",2.68292682926837
"2001-10-01 00:00:00",1.0685970355049
"2002-01-01 00:00:00",1.54745529573582
"2002-04-01 00:00:00",1.32382892057029
"2002-07-01 00:00:00",2.40922972514423
"2002-10-01 00:00:00",3.8199181446113
"2003-01-01 00:00:00",4.40230274297335
"2003-04-01 00:00:00",2.74706867671694
"2003-07-01 00:00:00",2.1537442014579
"2003-10-01 00:00:00",1.70827858081464
"2004-01-01 00:00:00",0.908206292572077
"2004-04-01 00:00:00",2.21715030974894
